(Train)    Epoch: 1, nDCG@K: 0.2518, HR@K: 0.4685, Loss: 1.0420
(Train)    Epoch: 39, nDCG@K: 0.5117, HR@K: 0.7621, Loss: 0.4706
(Train)    Epoch: 40, nDCG@K: 0.5150, HR@K: 0.7614, Loss: 0.4452
(Train)    Epoch: 41, nDCG@K: 0.5159, HR@K: 0.7632, Loss: 0.4549
(Train)    Epoch: 42, nDCG@K: 0.5181, HR@K: 0.7624, Loss: 0.4350
(Train)    Epoch: 43, nDCG@K: 0.5199, HR@K: 0.7677, Loss: 0.4423
(Train)    Epoch: 44, nDCG@K: 0.5272, HR@K: 0.7725, Loss: 0.4451
(Train)    Epoch: 45, nDCG@K: 0.5240, HR@K: 0.7714, Loss: 0.4721
(Train)    Epoch: 46, nDCG@K: 0.5229, HR@K: 0.7675, Loss: 0.4288
(Train)    Epoch: 47, nDCG@K: 0.5292, HR@K: 0.7710, Loss: 0.4389
(Train)    Epoch: 48, nDCG@K: 0.5302, HR@K: 0.7750, Loss: 0.4458
(Train)    Epoch: 49, nDCG@K: 0.5364, HR@K: 0.7747, Loss: 0.4115
(Train)    Epoch: 50, nDCG@K: 0.5346, HR@K: 0.7762, Loss: 0.4092
(Train)    Epoch: 51, nDCG@K: 0.5376, HR@K: 0.7772, Loss: 0.4000
(Train)    Epoch: 52, nDCG@K: 0.5371, HR@K: 0.7752, Loss: 0.4220
(Train)    Epoch: 53, nDCG@K: 0.5386, HR@K: 0.7785, Loss: 0.4147
(Train)    Epoch: 54, nDCG@K: 0.5399, HR@K: 0.7805, Loss: 0.4101
(Train)    Epoch: 55, nDCG@K: 0.5424, HR@K: 0.7821, Loss: 0.4110
(Train)    Epoch: 56, nDCG@K: 0.5427, HR@K: 0.7828, Loss: 0.4154
(Train)    Epoch: 57, nDCG@K: 0.5434, HR@K: 0.7800, Loss: 0.3746
(Train)    Epoch: 58, nDCG@K: 0.5433, HR@K: 0.7793, Loss: 0.3909
(Train)    Epoch: 59, nDCG@K: 0.5408, HR@K: 0.7786, Loss: 0.4055
(Train)    Epoch: 60, nDCG@K: 0.5413, HR@K: 0.7851, Loss: 0.3768
(Train)    Epoch: 61, nDCG@K: 0.5406, HR@K: 0.7818, Loss: 0.3927
(Train)    Epoch: 62, nDCG@K: 0.5430, HR@K: 0.7831, Loss: 0.3756
(Train)    Epoch: 63, nDCG@K: 0.5453, HR@K: 0.7834, Loss: 0.3807
(Train)    Epoch: 64, nDCG@K: 0.5481, HR@K: 0.7869, Loss: 0.3921
(Train)    Epoch: 65, nDCG@K: 0.5479, HR@K: 0.7856, Loss: 0.3947
(Train)    Epoch: 66, nDCG@K: 0.5501, HR@K: 0.7876, Loss: 0.3827
(Train)    Epoch: 67, nDCG@K: 0.5532, HR@K: 0.7871, Loss: 0.3731
(Train)    Epoch: 68, nDCG@K: 0.5563, HR@K: 0.7876, Loss: 0.3708
(Train)    Epoch: 69, nDCG@K: 0.5528, HR@K: 0.7881, Loss: 0.3653
(Train)    Epoch: 70, nDCG@K: 0.5505, HR@K: 0.7879, Loss: 0.3681
(Train)    Epoch: 71, nDCG@K: 0.5545, HR@K: 0.7899, Loss: 0.3914
(Train)    Epoch: 72, nDCG@K: 0.5542, HR@K: 0.7906, Loss: 0.3838
(Train)    Epoch: 73, nDCG@K: 0.5563, HR@K: 0.7925, Loss: 0.3678
(Train)    Epoch: 74, nDCG@K: 0.5527, HR@K: 0.7868, Loss: 0.3889
(Train)    Epoch: 75, nDCG@K: 0.5585, HR@K: 0.7897, Loss: 0.3697
(Train)    Epoch: 76, nDCG@K: 0.5556, HR@K: 0.7921, Loss: 0.3745
(Train)    Epoch: 77, nDCG@K: 0.5525, HR@K: 0.7858, Loss: 0.3795
(Train)    Epoch: 78, nDCG@K: 0.5552, HR@K: 0.7906, Loss: 0.3712
(Train)    Epoch: 79, nDCG@K: 0.5539, HR@K: 0.7899, Loss: 0.3517
(Train)    Epoch: 80, nDCG@K: 0.5577, HR@K: 0.7876, Loss: 0.3602
(Train)    Epoch: 81, nDCG@K: 0.5595, HR@K: 0.7949, Loss: 0.3644
(Train)    Epoch: 82, nDCG@K: 0.5627, HR@K: 0.7930, Loss: 0.3815
(Train)    Epoch: 83, nDCG@K: 0.5603, HR@K: 0.7939, Loss: 0.3552
(Train)    Epoch: 84, nDCG@K: 0.5585, HR@K: 0.7924, Loss: 0.3573
(Train)    Epoch: 85, nDCG@K: 0.5608, HR@K: 0.7947, Loss: 0.3653
(Train)    Epoch: 86, nDCG@K: 0.5583, HR@K: 0.7925, Loss: 0.3437
(Train)    Epoch: 87, nDCG@K: 0.5625, HR@K: 0.7919, Loss: 0.3437
(Train)    Epoch: 88, nDCG@K: 0.5637, HR@K: 0.7935, Loss: 0.3347
(Train)    Epoch: 89, nDCG@K: 0.5620, HR@K: 0.7930, Loss: 0.3638
(Train)    Epoch: 90, nDCG@K: 0.5626, HR@K: 0.7927, Loss: 0.3611
(Train)    Epoch: 91, nDCG@K: 0.5599, HR@K: 0.7945, Loss: 0.3384
(Train)    Epoch: 92, nDCG@K: 0.5639, HR@K: 0.7949, Loss: 0.3647
(Train)    Epoch: 93, nDCG@K: 0.5588, HR@K: 0.7960, Loss: 0.3457
(Train)    Epoch: 94, nDCG@K: 0.5594, HR@K: 0.7929, Loss: 0.3467
(Train)    Epoch: 95, nDCG@K: 0.5618, HR@K: 0.7917, Loss: 0.3582
(Train)    Epoch: 96, nDCG@K: 0.5623, HR@K: 0.7924, Loss: 0.3602
(Train)    Epoch: 97, nDCG@K: 0.5618, HR@K: 0.7939, Loss: 0.3476
(Train)    Epoch: 98, nDCG@K: 0.5637, HR@K: 0.7925, Loss: 0.3441
(Train)    Epoch: 99, nDCG@K: 0.5637, HR@K: 0.7930, Loss: 0.3455
(Train)    Epoch: 100, nDCG@K: 0.5648, HR@K: 0.7930, Loss: 0.3540
(Train)    Epoch: 101, nDCG@K: 0.5611, HR@K: 0.7917, Loss: 0.3626
(Train)    Epoch: 102, nDCG@K: 0.5602, HR@K: 0.7899, Loss: 0.3420
(Train)    Epoch: 103, nDCG@K: 0.5644, HR@K: 0.7932, Loss: 0.3336
(Train)    Epoch: 104, nDCG@K: 0.5668, HR@K: 0.7907, Loss: 0.3281
(Train)    Epoch: 105, nDCG@K: 0.5644, HR@K: 0.7977, Loss: 0.3343
(Train)    Epoch: 106, nDCG@K: 0.5668, HR@K: 0.7945, Loss: 0.3438
(Train)    Epoch: 107, nDCG@K: 0.5627, HR@K: 0.7949, Loss: 0.3171
(Train)    Epoch: 108, nDCG@K: 0.5676, HR@K: 0.7959, Loss: 0.3298
(Train)    Epoch: 109, nDCG@K: 0.5693, HR@K: 0.8005, Loss: 0.3455
(Train)    Epoch: 110, nDCG@K: 0.5655, HR@K: 0.7965, Loss: 0.3421
(Train)    Epoch: 111, nDCG@K: 0.5671, HR@K: 0.7949, Loss: 0.3324
(Train)    Epoch: 112, nDCG@K: 0.5692, HR@K: 0.7934, Loss: 0.3222
(Train)    Epoch: 113, nDCG@K: 0.5705, HR@K: 0.7997, Loss: 0.3280
(Train)    Epoch: 114, nDCG@K: 0.5676, HR@K: 0.7977, Loss: 0.3309
(Train)    Epoch: 115, nDCG@K: 0.5662, HR@K: 0.7974, Loss: 0.3015
(Train)    Epoch: 116, nDCG@K: 0.5718, HR@K: 0.7949, Loss: 0.3322
(Train)    Epoch: 117, nDCG@K: 0.5699, HR@K: 0.7959, Loss: 0.3351
(Train)    Epoch: 118, nDCG@K: 0.5715, HR@K: 0.8010, Loss: 0.3257
(Train)    Epoch: 119, nDCG@K: 0.5702, HR@K: 0.7962, Loss: 0.3253
(Train)    Epoch: 120, nDCG@K: 0.5712, HR@K: 0.7957, Loss: 0.3174
(Train)    Epoch: 121, nDCG@K: 0.5707, HR@K: 0.7993, Loss: 0.3209
(Train)    Epoch: 122, nDCG@K: 0.5653, HR@K: 0.7940, Loss: 0.3518
(Train)    Epoch: 123, nDCG@K: 0.5693, HR@K: 0.7980, Loss: 0.3084
(Train)    Epoch: 124, nDCG@K: 0.5721, HR@K: 0.8008, Loss: 0.3402
(Train)    Epoch: 125, nDCG@K: 0.5713, HR@K: 0.7950, Loss: 0.3180
(Train)    Epoch: 126, nDCG@K: 0.5694, HR@K: 0.7932, Loss: 0.3369
(Train)    Epoch: 127, nDCG@K: 0.5704, HR@K: 0.7990, Loss: 0.3181
(Train)    Epoch: 128, nDCG@K: 0.5671, HR@K: 0.7954, Loss: 0.3305
(Train)    Epoch: 129, nDCG@K: 0.5743, HR@K: 0.8007, Loss: 0.3108
(Train)    Epoch: 130, nDCG@K: 0.5711, HR@K: 0.7965, Loss: 0.3317
(Train)    Epoch: 131, nDCG@K: 0.5713, HR@K: 0.7998, Loss: 0.3230
(Train)    Epoch: 132, nDCG@K: 0.5734, HR@K: 0.7970, Loss: 0.3082
(Train)    Epoch: 133, nDCG@K: 0.5697, HR@K: 0.7980, Loss: 0.3076
(Train)    Epoch: 134, nDCG@K: 0.5673, HR@K: 0.7974, Loss: 0.3178
(Train)    Epoch: 135, nDCG@K: 0.5712, HR@K: 0.7957, Loss: 0.2968
(Train)    Epoch: 136, nDCG@K: 0.5694, HR@K: 0.8010, Loss: 0.3046
(Train)    Epoch: 137, nDCG@K: 0.5709, HR@K: 0.7980, Loss: 0.3024
(Train)    Epoch: 138, nDCG@K: 0.5746, HR@K: 0.8018, Loss: 0.3082
(Train)    Epoch: 139, nDCG@K: 0.5720, HR@K: 0.7959, Loss: 0.3243
(Train)    Epoch: 140, nDCG@K: 0.5740, HR@K: 0.7992, Loss: 0.3012
(Train)    Epoch: 141, nDCG@K: 0.5744, HR@K: 0.7978, Loss: 0.2949
(Train)    Epoch: 142, nDCG@K: 0.5764, HR@K: 0.8012, Loss: 0.2915
(Train)    Epoch: 143, nDCG@K: 0.5728, HR@K: 0.7962, Loss: 0.3028
(Train)    Epoch: 144, nDCG@K: 0.5670, HR@K: 0.7970, Loss: 0.3166
(Train)    Epoch: 145, nDCG@K: 0.5704, HR@K: 0.7975, Loss: 0.3002
(Train)    Epoch: 146, nDCG@K: 0.5692, HR@K: 0.7970, Loss: 0.3062
(Train)    Epoch: 147, nDCG@K: 0.5730, HR@K: 0.7978, Loss: 0.3020
(Train)    Epoch: 148, nDCG@K: 0.5752, HR@K: 0.8018, Loss: 0.3214
(Train)    Epoch: 149, nDCG@K: 0.5724, HR@K: 0.7965, Loss: 0.2944
(Train)    Epoch: 150, nDCG@K: 0.5687, HR@K: 0.7959, Loss: 0.3411
(Train)    Epoch: 151, nDCG@K: 0.5742, HR@K: 0.7982, Loss: 0.3155
(Train)    Epoch: 152, nDCG@K: 0.5743, HR@K: 0.7993, Loss: 0.3162
(Train)    Epoch: 153, nDCG@K: 0.5700, HR@K: 0.7950, Loss: 0.2897
(Train)    Epoch: 154, nDCG@K: 0.5715, HR@K: 0.7992, Loss: 0.2998
(Train)    Epoch: 155, nDCG@K: 0.5746, HR@K: 0.8007, Loss: 0.2898
(Train)    Epoch: 156, nDCG@K: 0.5726, HR@K: 0.7993, Loss: 0.3036
(Train)    Epoch: 157, nDCG@K: 0.5732, HR@K: 0.7982, Loss: 0.2877
(Train)    Epoch: 158, nDCG@K: 0.5716, HR@K: 0.7970, Loss: 0.2949
(Train)    Epoch: 159, nDCG@K: 0.5728, HR@K: 0.7974, Loss: 0.3081
(Train)    Epoch: 160, nDCG@K: 0.5715, HR@K: 0.7997, Loss: 0.3058
(Train)    Epoch: 161, nDCG@K: 0.5745, HR@K: 0.8030, Loss: 0.2921
(Train)    Epoch: 162, nDCG@K: 0.5725, HR@K: 0.8018, Loss: 0.3000
(Train)    Epoch: 163, nDCG@K: 0.5720, HR@K: 0.8030, Loss: 0.3000
(Train)    Epoch: 164, nDCG@K: 0.5719, HR@K: 0.7990, Loss: 0.3041
(Train)    Epoch: 165, nDCG@K: 0.5743, HR@K: 0.8007, Loss: 0.3126
(Train)    Epoch: 166, nDCG@K: 0.5764, HR@K: 0.8036, Loss: 0.2885
(Train)    Epoch: 167, nDCG@K: 0.5712, HR@K: 0.7985, Loss: 0.2856
(Train)    Epoch: 168, nDCG@K: 0.5737, HR@K: 0.8010, Loss: 0.3150
(Train)    Epoch: 169, nDCG@K: 0.5696, HR@K: 0.7952, Loss: 0.2997
(Train)    Epoch: 170, nDCG@K: 0.5722, HR@K: 0.7995, Loss: 0.2709
(Train)    Epoch: 171, nDCG@K: 0.5753, HR@K: 0.7982, Loss: 0.2905
(Train)    Epoch: 172, nDCG@K: 0.5708, HR@K: 0.7977, Loss: 0.2998
(Train)    Epoch: 173, nDCG@K: 0.5757, HR@K: 0.8010, Loss: 0.2731
(Train)    Epoch: 174, nDCG@K: 0.5743, HR@K: 0.7987, Loss: 0.2967
(Train)    Epoch: 175, nDCG@K: 0.5734, HR@K: 0.7995, Loss: 0.2991
(Train)    Epoch: 176, nDCG@K: 0.5774, HR@K: 0.8003, Loss: 0.2980
(Train)    Epoch: 177, nDCG@K: 0.5698, HR@K: 0.7988, Loss: 0.2837
(Train)    Epoch: 178, nDCG@K: 0.5722, HR@K: 0.7972, Loss: 0.2915
(Train)    Epoch: 179, nDCG@K: 0.5721, HR@K: 0.7950, Loss: 0.2739
(Train)    Epoch: 180, nDCG@K: 0.5758, HR@K: 0.8003, Loss: 0.2791
(Train)    Epoch: 181, nDCG@K: 0.5710, HR@K: 0.8007, Loss: 0.2945
(Train)    Epoch: 182, nDCG@K: 0.5717, HR@K: 0.8013, Loss: 0.2636
(Train)    Epoch: 183, nDCG@K: 0.5719, HR@K: 0.8022, Loss: 0.2881
(Train)    Epoch: 184, nDCG@K: 0.5787, HR@K: 0.8046, Loss: 0.2951
(Train)    Epoch: 185, nDCG@K: 0.5734, HR@K: 0.7983, Loss: 0.2912
(Train)    Epoch: 186, nDCG@K: 0.5716, HR@K: 0.8010, Loss: 0.2804
(Train)    Epoch: 187, nDCG@K: 0.5712, HR@K: 0.7964, Loss: 0.2831
(Train)    Epoch: 188, nDCG@K: 0.5741, HR@K: 0.7993, Loss: 0.2855
(Train)    Epoch: 189, nDCG@K: 0.5754, HR@K: 0.7970, Loss: 0.2820
(Train)    Epoch: 190, nDCG@K: 0.5758, HR@K: 0.7977, Loss: 0.2667
(Train)    Epoch: 191, nDCG@K: 0.5749, HR@K: 0.7957, Loss: 0.2946
(Train)    Epoch: 192, nDCG@K: 0.5750, HR@K: 0.8007, Loss: 0.2824
(Train)    Epoch: 193, nDCG@K: 0.5751, HR@K: 0.8028, Loss: 0.2963
(Train)    Epoch: 194, nDCG@K: 0.5767, HR@K: 0.7995, Loss: 0.2819
(Train)    Epoch: 195, nDCG@K: 0.5736, HR@K: 0.7990, Loss: 0.2854
(Train)    Epoch: 196, nDCG@K: 0.5731, HR@K: 0.7990, Loss: 0.2807
(Train)    Epoch: 197, nDCG@K: 0.5785, HR@K: 0.8023, Loss: 0.2914
(Train)    Epoch: 198, nDCG@K: 0.5746, HR@K: 0.8015, Loss: 0.2816
(Train)    Epoch: 199, nDCG@K: 0.5735, HR@K: 0.8012, Loss: 0.2788
(Train)    Epoch: 200, nDCG@K: 0.5748, HR@K: 0.7970, Loss: 0.2891
(Train)    Epoch: 201, nDCG@K: 0.5746, HR@K: 0.8055, Loss: 0.3113
(Train)    Epoch: 202, nDCG@K: 0.5729, HR@K: 0.7990, Loss: 0.2913
(Train)    Epoch: 203, nDCG@K: 0.5761, HR@K: 0.7988, Loss: 0.2709
(Train)    Epoch: 204, nDCG@K: 0.5784, HR@K: 0.8041, Loss: 0.2712
(Train)    Epoch: 205, nDCG@K: 0.5760, HR@K: 0.8002, Loss: 0.2535
(Train)    Epoch: 206, nDCG@K: 0.5721, HR@K: 0.8008, Loss: 0.2782
(Train)    Epoch: 207, nDCG@K: 0.5750, HR@K: 0.7970, Loss: 0.2631
(Train)    Epoch: 208, nDCG@K: 0.5702, HR@K: 0.7955, Loss: 0.2712
(Train)    Epoch: 209, nDCG@K: 0.5782, HR@K: 0.8028, Loss: 0.2743
(Train)    Epoch: 210, nDCG@K: 0.5752, HR@K: 0.8033, Loss: 0.2764
(Train)    Epoch: 211, nDCG@K: 0.5778, HR@K: 0.7992, Loss: 0.2803
(Train)    Epoch: 212, nDCG@K: 0.5777, HR@K: 0.8045, Loss: 0.2867
(Train)    Epoch: 213, nDCG@K: 0.5761, HR@K: 0.7990, Loss: 0.2709
(Train)    Epoch: 214, nDCG@K: 0.5798, HR@K: 0.8031, Loss: 0.2795
(Train)    Epoch: 215, nDCG@K: 0.5764, HR@K: 0.7997, Loss: 0.2883
(Train)    Epoch: 216, nDCG@K: 0.5773, HR@K: 0.7980, Loss: 0.2785
(Train)    Epoch: 217, nDCG@K: 0.5773, HR@K: 0.7978, Loss: 0.2799
(Train)    Epoch: 218, nDCG@K: 0.5797, HR@K: 0.7998, Loss: 0.2761
(Train)    Epoch: 219, nDCG@K: 0.5733, HR@K: 0.7970, Loss: 0.2820
(Train)    Epoch: 220, nDCG@K: 0.5771, HR@K: 0.7980, Loss: 0.2867
(Train)    Epoch: 221, nDCG@K: 0.5754, HR@K: 0.7992, Loss: 0.2711
(Train)    Epoch: 222, nDCG@K: 0.5764, HR@K: 0.7998, Loss: 0.2690
(Train)    Epoch: 223, nDCG@K: 0.5752, HR@K: 0.7990, Loss: 0.2705
(Train)    Epoch: 224, nDCG@K: 0.5753, HR@K: 0.7985, Loss: 0.2772
(Train)    Epoch: 225, nDCG@K: 0.5737, HR@K: 0.7993, Loss: 0.2821
(Train)    Epoch: 226, nDCG@K: 0.5769, HR@K: 0.7954, Loss: 0.2682
(Train)    Epoch: 227, nDCG@K: 0.5758, HR@K: 0.7993, Loss: 0.2922
(Train)    Epoch: 228, nDCG@K: 0.5751, HR@K: 0.8013, Loss: 0.2728
(Train)    Epoch: 229, nDCG@K: 0.5786, HR@K: 0.7962, Loss: 0.2716
(Train)    Epoch: 230, nDCG@K: 0.5779, HR@K: 0.7977, Loss: 0.2612
(Train)    Epoch: 231, nDCG@K: 0.5797, HR@K: 0.7988, Loss: 0.2853
(Train)    Epoch: 232, nDCG@K: 0.5736, HR@K: 0.8023, Loss: 0.2770
(Train)    Epoch: 233, nDCG@K: 0.5736, HR@K: 0.7964, Loss: 0.2596
(Train)    Epoch: 234, nDCG@K: 0.5742, HR@K: 0.8002, Loss: 0.2685
(Train)    Epoch: 235, nDCG@K: 0.5754, HR@K: 0.7992, Loss: 0.2639
(Train)    Epoch: 236, nDCG@K: 0.5780, HR@K: 0.8007, Loss: 0.2561
(Train)    Epoch: 237, nDCG@K: 0.5770, HR@K: 0.8000, Loss: 0.2821
(Train)    Epoch: 238, nDCG@K: 0.5737, HR@K: 0.8008, Loss: 0.2589
(Train)    Epoch: 239, nDCG@K: 0.5735, HR@K: 0.7988, Loss: 0.2740
(Train)    Epoch: 240, nDCG@K: 0.5805, HR@K: 0.7992, Loss: 0.2615
(Train)    Epoch: 241, nDCG@K: 0.5779, HR@K: 0.7998, Loss: 0.2641
(Train)    Epoch: 242, nDCG@K: 0.5789, HR@K: 0.8041, Loss: 0.2672
(Train)    Epoch: 243, nDCG@K: 0.5787, HR@K: 0.8025, Loss: 0.2714
(Train)    Epoch: 244, nDCG@K: 0.5749, HR@K: 0.8025, Loss: 0.2642
(Train)    Epoch: 245, nDCG@K: 0.5788, HR@K: 0.8028, Loss: 0.2932
(Train)    Epoch: 246, nDCG@K: 0.5779, HR@K: 0.8023, Loss: 0.2515
(Train)    Epoch: 247, nDCG@K: 0.5791, HR@K: 0.8043, Loss: 0.2691
(Train)    Epoch: 248, nDCG@K: 0.5771, HR@K: 0.7990, Loss: 0.2731
(Train)    Epoch: 249, nDCG@K: 0.5698, HR@K: 0.7998, Loss: 0.2636
(Train)    Epoch: 250, nDCG@K: 0.5775, HR@K: 0.7978, Loss: 0.2550
(Train)    Epoch: 251, nDCG@K: 0.5750, HR@K: 0.7965, Loss: 0.2661
(Train)    Epoch: 252, nDCG@K: 0.5753, HR@K: 0.7987, Loss: 0.2552
(Train)    Epoch: 253, nDCG@K: 0.5737, HR@K: 0.8018, Loss: 0.2774
(Train)    Epoch: 254, nDCG@K: 0.5754, HR@K: 0.7970, Loss: 0.2692
(Train)    Epoch: 255, nDCG@K: 0.5727, HR@K: 0.7934, Loss: 0.2761
(Train)    Epoch: 256, nDCG@K: 0.5779, HR@K: 0.7995, Loss: 0.2539
(Train)    Epoch: 257, nDCG@K: 0.5729, HR@K: 0.7988, Loss: 0.2510
(Train)    Epoch: 258, nDCG@K: 0.5761, HR@K: 0.8002, Loss: 0.2616
(Train)    Epoch: 259, nDCG@K: 0.5757, HR@K: 0.8008, Loss: 0.2695
(Train)    Epoch: 260, nDCG@K: 0.5767, HR@K: 0.8022, Loss: 0.2627
(Train)    Epoch: 261, nDCG@K: 0.5784, HR@K: 0.7987, Loss: 0.2747
(Train)    Epoch: 262, nDCG@K: 0.5757, HR@K: 0.8003, Loss: 0.2742
(Train)    Epoch: 263, nDCG@K: 0.5730, HR@K: 0.7987, Loss: 0.2581
(Train)    Epoch: 264, nDCG@K: 0.5785, HR@K: 0.7975, Loss: 0.2681
(Train)    Epoch: 265, nDCG@K: 0.5751, HR@K: 0.8003, Loss: 0.2569
(Train)    Epoch: 266, nDCG@K: 0.5761, HR@K: 0.8020, Loss: 0.2666
(Train)    Epoch: 267, nDCG@K: 0.5789, HR@K: 0.8007, Loss: 0.2624
(Train)    Epoch: 268, nDCG@K: 0.5779, HR@K: 0.7982, Loss: 0.2692
(Train)    Epoch: 269, nDCG@K: 0.5802, HR@K: 0.8007, Loss: 0.2482
(Train)    Epoch: 270, nDCG@K: 0.5744, HR@K: 0.7978, Loss: 0.2631
(Train)    Epoch: 271, nDCG@K: 0.5753, HR@K: 0.7992, Loss: 0.2592
(Train)    Epoch: 272, nDCG@K: 0.5773, HR@K: 0.8017, Loss: 0.2730
(Train)    Epoch: 273, nDCG@K: 0.5776, HR@K: 0.8020, Loss: 0.2564
(Train)    Epoch: 274, nDCG@K: 0.5766, HR@K: 0.8036, Loss: 0.2630
(Train)    Epoch: 275, nDCG@K: 0.5810, HR@K: 0.8026, Loss: 0.2694
(Train)    Epoch: 276, nDCG@K: 0.5824, HR@K: 0.8020, Loss: 0.2579
(Train)    Epoch: 277, nDCG@K: 0.5781, HR@K: 0.8028, Loss: 0.2320
(Train)    Epoch: 278, nDCG@K: 0.5788, HR@K: 0.8033, Loss: 0.2703
(Train)    Epoch: 279, nDCG@K: 0.5799, HR@K: 0.8005, Loss: 0.2645
(Train)    Epoch: 280, nDCG@K: 0.5775, HR@K: 0.8031, Loss: 0.2572
(Train)    Epoch: 281, nDCG@K: 0.5775, HR@K: 0.8017, Loss: 0.2601
(Train)    Epoch: 282, nDCG@K: 0.5788, HR@K: 0.8008, Loss: 0.2648
(Train)    Epoch: 283, nDCG@K: 0.5800, HR@K: 0.8025, Loss: 0.2556
(Train)    Epoch: 284, nDCG@K: 0.5748, HR@K: 0.8000, Loss: 0.2633
(Train)    Epoch: 285, nDCG@K: 0.5776, HR@K: 0.8018, Loss: 0.2405
(Train)    Epoch: 286, nDCG@K: 0.5743, HR@K: 0.7977, Loss: 0.2588
(Train)    Epoch: 287, nDCG@K: 0.5741, HR@K: 0.8013, Loss: 0.2620
(Train)    Epoch: 288, nDCG@K: 0.5768, HR@K: 0.7995, Loss: 0.2655
(Train)    Epoch: 289, nDCG@K: 0.5815, HR@K: 0.8031, Loss: 0.2622
(Train)    Epoch: 290, nDCG@K: 0.5781, HR@K: 0.7998, Loss: 0.2582
(Train)    Epoch: 291, nDCG@K: 0.5791, HR@K: 0.8005, Loss: 0.2387
(Train)    Epoch: 292, nDCG@K: 0.5760, HR@K: 0.8007, Loss: 0.2493
(Train)    Epoch: 293, nDCG@K: 0.5788, HR@K: 0.8000, Loss: 0.2612
(Train)    Epoch: 294, nDCG@K: 0.5759, HR@K: 0.8023, Loss: 0.2586
(Train)    Epoch: 295, nDCG@K: 0.5768, HR@K: 0.8012, Loss: 0.2515
(Train)    Epoch: 296, nDCG@K: 0.5772, HR@K: 0.8018, Loss: 0.2548
